KEY	511145-E_coli_Wisniewski_2014_cpc.txt_Unnamed: 1	511145-Ecoli_APEX_arike_2012.txt_Unnamed: 1	511145-Ecoli_Krug_2013.txt_Unnamed: 1	511145-Ecoli_Krug_2013_emPAI.txt_Unnamed: 1	511145-Ecoli_emPAI_arike_2012.txt_Unnamed: 1	511145-Ecoli_iBAQ_arike_2012.txt_Unnamed: 1	511145-Ecoli_strainK12_PRIDE.txt_Unnamed: 1	511145-Escherichia_coli_SC_biomart_12189_E__2reps.txt_Unnamed: 1	511145-Escherichia_coli_SC_biomart_17112_E__2reps.txt_Unnamed: 1	511145-Escherichia_coli_SC_biomart_18119_E__5reps.txt_Unnamed: 1	511145-Escherichia_coli_SC_biomart_29780_E_BTO0000214cellculture_2reps.txt_Unnamed: 1	511145-GPM_201408.txt_Unnamed: 1	511145-Lu_ecoli_2007.txt_Unnamed: 1	511145-PXD020761_Midha_Sci_Data_2020_Ecoli_DIA-SWATH.txt_Unnamed: 1	511145-Taniguchi_2010_Table_S6.txt_Unnamed: 1	511145-WHOLE_ORGANISM-integrated.txt_Unnamed: 1	511145-WT-lewis-peptide_count.txt_Unnamed: 1	511145-ecoli1_HCD_CID_PRIDE.txt_Unnamed: 1	511145-ecoli2_resolutionCombination_PRIDE.txt_Unnamed: 1
ENSB:z0MNn3moaV9yNaW	12.9	0	59.4	2.35	0	0	64.2	147	137	0	0	107	0	24.3	0	15.9	0	0	0
ENSB:OkpECaqbp2_LAIf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:3cn93mdNSb5rCMJ	27.4	0	28.6	1.1	0	0	0	51.8	0	87.1	11.9	28.7	0	8.77	0	19.8	0	0	40.6
ENSB:cehpmXRVBsUJ5uA	1.57	0	0.033	0.019	0	0	14.2	52.5	0	2.81	13.6	29.0	0	14.6	0	5.37	0	0	2.53
ENSB:OKI3f2D0QMRGIts	12.0	0	8.89	0.706	0	0	18.6	19.9	0	34.9	0	11.4	0	2.45	135	13.8	0	0	16.4
ENSB:XamQ2lgRYXMXaq6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:F0qRWXRRlBa4x7N	0	0	0	0	0	0	0	15.4	146	0	0	1.58	0	0	0	4.69	0	0	0
ENSB:stXq-AYSa3zqj-f	10.7	0	35.5	2.01	56.7	65.6	0	78.8	544	0	12.9	35.5	0	0	0	40.1	0	161	0
ENSB:DwD75Q7C-arDkAG	3.29	0	22.2	1.18	0	0	0	17.3	194	0	7.43	11.6	0	0	0	9.36	0	0	0
ENSB:e4-QmlObxRW6q07	6.77	0	28.4	1.47	0	0	20.0	4.59	179	18.2	2.63	22.1	0	0	67.1	15.5	0	5.19	8.39
ENSB:6aXCxfuOzhTZIPu	0	0	0.441	0.104	0	0	17.6	0	0	0	0	0	0	0	0	2.94	0	0	15.0
b2443	0	0	0	0	0	0	38.4	0	0	14.0	0	0	0	0	1.87	3.01	0	0	8.04
b2444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.676	0	0	3.89
b2445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b2446	0	0	0	0	0	0	20.8	0	0	0	0.478	0	0	0	0	0.445	0	0	0
b2447	0	0	0	0	0	0	0	10.2	0	0	34.0	0	0	0	0	6.0	0	0	0
b2448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b2449	0	0	6.27	0.23	0	0	0	30.6	0	0	0	9.24	0	0	0	1.01	0	0	0
b2450	0	225	53.4	2.06	137	121	54.4	128	0	119	193	171	0	0	0	93.4	0	130	57.0
ENSB:VydNB4xX0Qv2rqL	0	0	0	0	0	0	0	0.331	0	9.87	2.16	0.003	0	0	0	1.77	0	0	4.55
ENSB:bXBLnjWCFplVn-m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:SIIoZ5_uP9BlUaz	0	0	0	0	0	0	0	0	57.0	0	0	0	0	0	0	1.75	0	0	0
ENSB:cd4IQnABJf2HlGc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:WqW7fIAdHJI4zIv	0	0	0	0	0	0	7.35	0	105	0	0	0	0	0	0	8.52	0	0	29.8
ENSB:qzDzfANVviBiKlx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:DxWFnywk_VNy4Ds	38.6	0	2.22	0.337	0	0	0	292	95.3	0	0	34.1	0	0	0	9.95	0	0	0
ENSB:PJ3dvnB5gj-C7jG	0	0	0	0	0	0	0	8.75	0	0	0	0	0	0	1.78	1.46	0	0	7.43
ENSB:Lp2r585XiAYMUkr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48	0.358	0	0	0
ENSB:0LNeYkOcNS8CLHt	0	0	0	0	0	0	21.6	8.69	79.4	0	0	0	0	0	0	2.9	0	0	0
ENSB:xts421Z2SS8VmPt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:gvFrdc1l04M7gAA	0	0	0	0	0	0	30.3	0	0	0	0	0	0	0	0	0.527	0	0	0
ENSB:MmxVKTdPzGQOSgb	856	1270	391	15.1	794	915	355	684	931	623	868	640	287	234	493	621	356	510	405
ENSB:BAQImU3-Nvj3QRt	8.93	1638	2838	61.2	3192	1235	538	522	35.0	884	1099	766	0	118	0	963	65.4	817	987
ENSB:1FNgIVA-j0tgehm	5.31	1146	1841	53.7	693	1002	406	587	57.5	644	1153	391	0	109	819	633	54.4	19.6	606
ENSB:JTU3i_BObLWcRcf	0	0	14.1	0.994	0	0	0	0	0	0	0	0	0	0	0	0.797	0	0	0
ENSB:PKQGJgcEDLF_klG	401	0	44.2	2.23	0	0	270	44.5	0	26.7	0	36.7	0	10.0	152	48.7	0	0	12.5
ENSB:P-FLFS4ecNOxFiz	6.42	0	9.0	0.036	0	0	104	5.36	32.3	50.4	18.1	23.5	0	0	0	30.4	22.3	77.6	71.1
ENSB:xigcV7sYOngwq_u	7.21	0	0.44	0.098	0	0	2.24	0	0	0	0	0.661	0	0	0	0.602	0	0	0
ENSB:zOmsv4SNpo0-SjT	0	0	1.97	0.107	0	48.8	15.1	2.74	0	0	1.22	1.65	0	0	0	1.31	0	0	0
ENSB:LglVOJUpK4pjGxo	90.6	453	102	8.62	205	119	107	299	132	340	130	186	0	38.8	0	143	0	68.8	167
ENSB:sKH9xHq8LAIJU1K	168	20.5	50.5	2.79	29.3	23.0	5.8	48.7	0	44.1	20.7	52.0	0	29.5	0	35.9	100	0	20.4
ENSB:CqNKTY3nAcnOwwQ	22.6	0	19.4	5.16	0	53.0	248	177	0	203	0	367	0	17.4	0	53.4	0	0	95.3
ENSB:u4jxhFbaE78DhGz	2.13	0	0.288	0.041	0	0	58.0	0	0	1.36	0	0.75	0	0	27.7	2.72	0	0	0.628
ENSB:--gHO1EAemq24Kc	185	55.5	0.429	0.108	61.1	79.7	60.4	118	132	0	69.7	60.3	0	16.2	0	41.5	0	0	0
ENSB:mCb0f1k6YbT_KUP	155	1341	1849	16.9	1051	1009	1701	954	1552	2034	1310	1005	1236	2361	0	1489	2131	2629	2093
ENSB:iuLNoXbyyMRksNQ	268	238	579	28.6	342	264	105	540	924	899	449	536	0	225	0	394	111	0	616
ENSB:J2dVhLOU4IHJ__I	969	110	980	102	128	287	62.3	414	1433	726	85.7	554	483	554	11.7	501	572	770	675
ENSB:QS9fC9wGXQvAMMy	52.7	0	99.0	16.0	0	0	150	189	0	0	0	76.3	0	12.3	0	19.5	42.7	0	0
ENSB:tMIP1jh_XFqHl4V	604	1082	1250	88.0	1579	840	2796	988	1418	833	1027	1001	3511	735	0	1033	572	1206	1071
ENSB:U-8-QoHicY9PhZ_	0	0	0	0	0	0	7.09	0	0	0	0	0	0	0	0	0.123	0	0	0
ENSB:oQKPCMM_hdXnI-Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:fHrDTqoDxXm-4xQ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:qu1QedFo9C_p8Cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:tvYTBMrGUDJsYWN	0	0	0	0	0	0	0	0	0	0	0.568	0	0	0	0	0.099	0	0	0
ENSB:6Eteuc0S_f7Gyyi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:2L4igACVCCUBme1	0	0	0	0	0	64.2	0	0.98	0	0	0	0.41	0	0	0	6.02	0	0	29.7
ENSB:PONCdH4QtdqH3bn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:exhQSGn21fTK9Vf	0	0	0	0	0	0	18.8	0	0	0	1.69	0	0	0	0	0.621	0	0	0
ENSB:yFunHw7-K6xgCfR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:Lgc31VVrY7H0rsC	0	0	0	0	0	0	11.9	0.38	0	0	1.09	0	0	0	0	0.401	0	0	0
ENSB:HFO0AQHrIY_-9s0	0	0	0	0	0	0	0	0	0	0	40.4	0	0	0	0	7.02	0	0	0
ENSB:JnFOY-4P0vFwVdh	39.7	0	17.0	1.3	0	0	64.9	0	0	18.0	15.5	0	0	0	0	10.2	0	0	8.46
ENSB:11KYUvcIx2BhB7k	98.3	188	20.0	0.722	130	135	26.6	106	43.4	0	155	82.4	0	17.8	0	69.1	0	117	0
ENSB:sfZZ-LfHd99dajM	162	335	56.9	1.51	229	362	690	386	478	142	444	511	0	172	0	252	620	249	66.2
ENSB:aQTCWl9vQyqpcZ1	79.8	0	13.0	0.799	0	0	0	24.3	0	0	0	30.0	0	5.58	129	14.1	0	0	0
ENSB:tJ7yQdAh-pIPA4q	0.418	0	12.7	0.132	0	0	0	0	0	271	0	0.275	0	0	0	51.0	0	0	194
ENSB:kgHIRy-X0iI2Wyo	2388	1493	1766	33.3	1250	1351	1372	1464	1598	1649	1454	1777	0	2304	0	1759	3732	3641	1686
ENSB:1R_Sw5NWlfMyRix	16.7	222	560	12.3	88.9	231	301	243	870	1647	144	341	83.7	1342	0	603	0	574	1711
ENSB:M5ksPFF_CRqYOoJ	36.3	110	48.4	2.45	84.0	45.5	339	233	0	236	62.6	65.3	0	119	0	83.7	41.8	99.8	108
ENSB:TgwJAA_xnADZrxf	85.8	39.0	115	5.11	45.9	30.0	147	175	58.7	33.7	54.4	78.7	0	66.2	293	58.0	0	0	24.0
ENSB:IcQ2LzjJsMJamTT	103	0	49.2	3.19	22.5	14.1	246	68.4	14.2	146	5.51	46.6	0	23.5	0	43.4	0	0	82.1
ENSB:Zqdz6Ug4zjSVGwI	0	0	0	0	0	0	18.5	0	0	0	1.53	0	36.2	0	0	1.48	0	0	1.02
ENSB:AaKLMKGIq-lcosT	6.82	0	16.8	1.02	0	0	0	18.4	0	0	0	18.2	0	1.27	0	2.36	0	0	0
ENSB:ikOUVRFI0czorGS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:aGQ_YxZXK9PEf-O	0	0	0	0	0	0	120	10.9	0	0	0	0	0	0	0	2.2	0	0	0
ENSB:BeMq_HkJzxMafGj	533	696	1183	101	469	479	86.1	514	879	730	472	683	1590	909	3549	882	151	2259	668
ENSB:6i7ZHlXVTshbgGI	522	1463	2567	138	558	958	670	612	1225	2293	1353	1116	2105	1197	0	1412	2223	1611	1906
ENSB:1BJ1AaMY-R58B2P	14.9	0	17.3	1.11	0	0	18.9	9.12	0	0	22.1	24.2	0	7.52	0	8.32	0	0	5.1
ENSB:q7kEpPk-vbCE6gw	1.19	0	0	0	0	0	0	80.8	0	0	0	6.33	0	0	0	1.11	0	0	0
ENSB:WINOmyxFpLdEkh6	158	354	214	7.01	340	207	286	293	49.9	167	546	249	0	136	254	227	136	53.7	78.1
ENSB:YofMSSHmufC6UM9	427	456	363	3.64	284	232	44.3	245	755	393	307	396	0	124	0	263	0	0	280
ENSB:Li93zPgIJ95-eQo	362	421	429	21.5	494	264	79.9	289	610	736	696	283	0	77.7	0	428	26.6	125	654
ENSB:GWEQfSvsM1KkayR	353	588	518	16.9	464	336	902	367	404	993	458	420	167	370	801	512	20.1	317	767
ENSB:pvgRJHmreStjLO3	283	284	66.7	4.97	197	128	519	174	113	292	162	238	0	146	416	247	786	521	135
ENSB:NfZlcRimbMokCps	194	417	537	15.2	180	220	344	360	841	698	420	316	0	138	135	376	97.7	10.9	684
ENSB:8b2VL7nUWb7u87x	51.5	21.9	24.7	1.19	29.3	37.0	14.7	85.6	55.7	120	16.1	29.4	699	146	293	63.7	0	0	55.9
ENSB:tCvDuLtNXbqzwiP	449	3149	826	2669	2604	2030	3651	2260	3209	2052	2030	2258	7690	1394	1885	2102	2029	1731	2026
ENSB:JzeaD5hf972LEUx	0	0	0	0	0	0	9.61	0	0	0	0	0	0	0	0	0.167	0	0	0
ENSB:jMDLEolJO2IoCaL	34.1	1.95	54.0	2.64	7.33	19.2	12.4	58.8	22.4	19.4	6.75	20.3	0	4.02	7.57	16.6	75.3	0	9.02
ENSB:ajIlDjj72MBF55j	99.4	1608	203	4.38	716	415	699	527	814	786	1064	313	0	124	0	553	111	87.7	600
ENSB:_Nd5vJc1-Ru9kVC	3.03	0	5.97	0.137	0	0	277	6.42	0	32.3	0	41.7	0	123	0	14.7	0	0	13.7
ENSB:j6zg6QS7Bh0ZZ7g	417	968	156	8.11	1048	641	301	233	408	920	983	502	0	449	528	609	221	401	633
ENSB:EH39PJJCVOVbSFS	3.51	0	5.73	0.239	167	240	405	214	108	202	216	126	0	23.6	0	170	0	101	470
ENSB:jwvuwRyKpqzXfa8	32.8	1196	8.53	0.803	487	303	488	335	297	400	731	335	0	219	0	460	179	508	721
ENSB:Op5BkWu7wkY_XLy	110	38.0	23.5	1.14	37.1	43.1	260	171	204	159	43.1	122	0	202	0	68.9	24.8	17.5	73.9
ENSB:1chGbKTP54dD0uJ	147	126	74.9	8.59	63.0	107	59.0	143	36.5	171	86.9	63.5	0	39.2	0	72.5	0	0	79.1
ENSB:BiJq-SVDNaSMOkg	159	55.5	0.232	0.096	109	65.6	173	357	36.1	0	35.2	97.0	0	275	0	48.6	0	37.7	0
ENSB:vn2HNbz82pvAbHT	229	1806	46.2	3.43	1814	1112	957	955	616	643	1185	551	0	1338	4888	939	364	335	510
ENSB:km-z6WHfrdlgYCQ	455	1045	481	45.5	1648	1432	1557	749	388	760	942	791	0	2346	8737	1261	583	1603	686
ENSB:ilSJKULcPynaGPe	22.1	858	168	1.25	840	857	24.0	923	80.8	123	1358	619	1648	392	0	543	331	1055	60.7
ENSB:_u014vMKqi61pkO	166	0	220	3.99	44.0	32.8	1143	282	26.0	567	35.3	162	0	251	0	189	0	81.0	455
ENSB:xB4ZFiJxCyDzmrs	673	241	159	44.5	171	143	205	347	0	319	293	291	162	289	0	273	1181	80.4	154
ENSB:0_S47X5nxKOSF2L	0	0	0	0	0	0	8.9	0	0	0	0	0	0	0	0	0.155	0	0	0
ENSB:TqnSpPb0BnyYSKe	9.98	0	5.14	0.17	0	0	7.13	16.0	0	0	0	5.29	0	0	0	1.52	0	0.609	0
ENSB:g7oz9OAQsfwVmqG	0	0	0.168	0.016	0	0	0	0	0	0	25.1	1.23	0	0	0	4.42	0	0	0
ENSB:vU1v8DHo6xij8xT	0	0	0	0	0	0	0	2.14	0	0	0	0	0	0	0	0.021	0	0	0
ENSB:5s6aaaka2T-2cNf	0	0	0	0	0	0	11.9	0	0	0	0	0	0	0	0	0.207	0	0	0
ENSB:imxH0_xWYZi9kzh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:ja8twDF_42v0KNz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:qa_J6Lsc1iBUMFx	0	0	0	0	0	0	19.2	0	0	0	0	0	0	0	0	0.334	0	0	0
ENSB:bosQAArWZ2hHebZ	0	0	0	0	0	0	7.27	0.561	0	1.74	0	0.752	0	0	0	0.543	0	0	1.58
ENSB:hKCsyGarSkpMEKP	0	0	4.85	0.115	0	0	0	26.5	0	0	0	30.9	0	0	0	1.74	0	0	0
ENSB:5R4-Qow4VeAqqPx	0	0	1.3	0.258	0	0	11.6	0	0	0	0	0	0	0	0	0.281	0	0	0
ENSB:hC6mfNCkC8MntXM	0	0	0.016	0.043	0	0	0	0	0	0	0	0.828	0	0	0	0.035	0	0	0
ENSB:eBpjd57VBuD2eR0	0	0	0	0	0	0	18.9	0	0	0	1.8	0	0	0	0	0.642	0	0	0
ENSB:3Yq_VmJSdAeX3_E	0	0	0	0	0	0	28.1	0	0	0	0.702	0	0	0	15.2	1.34	0	0	0
ENSB:WRNUQsIweB9TpMv	0	0	0	0	0	0	40.1	2.88	0	0	0	5.54	0	0	0	0.944	0	0	0
ENSB:2kgiuPpRtXIfd13	0	0	0	0	0	0	10.2	3.75	0	1.85	0	0.233	0	0	0	0.634	0	0	1.72
ENSB:5N3oEPMSwXn3s1J	0	0	0	0	0	0	0	0	0	0	0	0.282	0	0	0	0.011	0	0	0
ENSB:4mou-Jfoo0D8sUV	1706	1778	5182	400	1694	2039	3434	2177	1921	3192	1812	3722	2498	10745	17350	4789	3180	17762	3934
ENSB:It9_p--2_r-_oSa	85.0	0	14.1	1.1	0	0	32.9	26.5	476	45.1	0	51.3	0	31.6	0	34.8	0	26.0	28.3
ENSB:bz3w9NPjehXHKyv	327	454	289	30.3	316	405	208	703	450	228	381	374	0	296	880	328	507	394	105
ENSB:X29IOdK1wnvBp6D	23.7	0	28.8	0.718	0	0	0	11.7	0	0	8.49	5.18	0	7.03	98.1	9.94	0	0	0
ENSB:jXEo8Ii0bXsDasG	4.94	0	12.8	0.841	0	0	14.3	40.4	0	0	0	9.59	0	2.3	0	2.15	0	0	0
ENSB:RszXjCYvrxKh5fD	4.26	0	2.02	0.68	0	0	19.0	0.436	0	0	0	0.52	0	35.9	0	1.73	0	0	0
ENSB:MFfXE20fRLtcggY	18.8	713	283	32.8	271	352	505	133	582	836	346	383	0	818	417	478	153	764	817
ENSB:oj8m9IRcpfmZUJB	0	0	0.247	0	0	0	0	0	0	0	1.13	0	0	0	0	2.43	0	0	12.8
ENSB:yXDXV5WF586PKYV	3.96	0	1.53	0.199	0	0	0	0	0	0	0	4.42	0	0	107	5.66	0	0	0
ENSB:yNGBnp8cdFQMfMH	3.87	0	36.1	0.604	0	0	0	59.8	0	18.4	0	4.25	0	7.23	0	7.18	0	0	16.5
ENSB:7BeVkOlzq3JByCF	0	0	14.8	0.263	40.1	0	0	11.9	0	0	2.27	3.84	0	0.345	0	3.66	0	0	0
ENSB:tsgq6IgKWYlNG-Q	0	0	0	0	298	0	0	0	0	0	34.5	0	0	0	0	22.2	0	0	0
ENSB:j8wnhqtZWjVvIg2	79.6	0	2.89	0.488	0	0	88.0	108	0	132	0	17.8	0	3.87	125	33.6	0	0	60.2
ENSB:aZNQ2evGq8e5nql	320	168	425	27.4	100	301	545	73.9	120	307	89.7	260	0	46.8	0	220	176	355	342
ENSB:w59suQgDrJTDI1H	0	0	0	0	0	0	0	15.8	0	0	0	0	0	0	3.02	0.428	0	0	0.759
ENSB:YUkAipUguzlHCir	21.2	39.0	76.9	1.75	37.1	22.0	250	119	218	81.5	29.8	48.0	0	26.7	8.24	53.4	0	43.1	84.6
ENSB:qSAhnT5briQ8Q74	226	343	291	15.7	76.7	56.7	397	398	0	43.9	118	210	0	141	734	160	96.4	27.4	96.1
ENSB:cbV10jN_N8-Dxxg	103	75.5	125	4.69	34.2	19.2	0	223	138	371	35.8	124	0	44.4	0	113	0	0	297
ENSB:5vT9WG7_KZZmtyc	252	276	308	4.36	214	316	116	308	341	403	378	275	190	424	678	301	52.7	21.6	389
ENSB:akFBeTgULc-Pcg-	0	0	2.95	0.239	0	0	0	18.2	0	0	0	5.04	0	0	0	0.542	0	0	0
ENSB:lDLbUDxxWVQhShA	29.0	341	83.4	4.93	136	188	317	194	68.7	88.8	320	90.3	0	29.5	0	123	0	0	81.3
ENSB:ZpByFRlLqeLUQC-	7.78	0	71.7	4.24	0	0	0	103	0	0	0	56.7	0	3.16	0	7.88	0	0	0
ENSB:OOFAWVLiHt0wu6z	109	0	138	9.6	89.9	85.8	10.3	277	0	186	72.3	71.8	0	34.1	0	81.3	0	0	169
ENSB:SpjTbAIIjZK1YnY	0	0	51.4	5.01	0	0	25.1	73.4	0	0	0	24.2	82.8	0	0	6.76	0	1.12	0
ENSB:pPX7wLHXtnAdE55	3.09	0	3.28	0.41	0	0	38.1	34.8	0	0	0	2.96	0	5.22	0	1.66	0	0	0
ENSB:rw_9mjo3q5wU5r0	270	145	103	3.89	93.3	105	220	216	193	406	92.7	143	0	150	0	186	20.6	47.1	463
ENSB:nBSUgj5BpP6xgK3	0	0	0	0	0	0	0	0.48	0	0	0	0.289	0	0	0	0.016	0	0	0
ENSB:l_0KjBpqSk8TuSS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:E4DX5cLe3rF7Jfl	5455	560	880	6.82	839	521	775	1263	11807	6834	897	2226	1302	584	1264	3655	2169	2710	9617
ENSB:2aGsAkSo8ucsbaj	110	0	53.7	3.33	0	0	0	109	47.7	65.4	0	59.5	0	21.6	153	38.7	0	9.21	60.3
ENSB:vWy-qtjNOEWH1fN	544	325	471	3.75	171	242	40.5	143	196	884	520	364	0	236	190	407	116	214	628
ENSB:xobLFm2yNJrmzxE	35.2	0	0.437	0.147	0	32.4	631	114	190	0	12.6	54.7	0	45.5	0	29.4	60.4	0	0
ENSB:SzSpJGxpSJ4aBXf	0	0	0	0	0	0	0	1.26	0	0	4.91	0	0	1.86	0	1.55	0	0	3.63
ENSB:_rKQ-aHyXecfIS8	25.3	91.1	4.24	0.328	44.5	68.9	31.8	164	0	59.8	63.0	16.7	0	4.04	120	42.8	0	0	54.9
ENSB:F1LSPtOG1qeJxvK	137	690	148	5.62	527	324	73.1	151	33.7	303	625	204	0	29.1	995	301	0	32.2	144
ENSB:DLvMkScR0L0q08F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:sSS3bIwQUgIwrGQ	0	75.5	252	0.513	25.9	143	22.7	378	0	110	35.5	37.9	0	1.1	0	48.7	0	0	53.9
ENSB:qNmRRehe0wwpfUv	1996	820	1922	82.1	897	633	3010	814	2046	1557	1031	1236	138	932	1217	1454	120	3692	1640
ENSB:31jJTlAaphE6-LQ	0	184	42.7	4.33	96.7	51.1	0	131	0	0	119	28.0	0	0.961	0	44.6	73.6	0	0
ENSB:n_ggwMA8V-4zdX6	19.0	147	200	6.68	70.4	83.9	160	163	0	118	112	96.6	0	54.0	224	82.2	0	10.8	54.8
ENSB:YzrPueiMplq68su	414	97.4	239	7.76	214	180	0	447	191	551	87.1	335	0	115	0	231	233	0	475
ENSB:OQPc2o8TTBoUKjU	6306	1117	888	67.8	1965	1075	800	1004	1825	1663	1050	852	0	20.2	5872	1595	142	0	1349
b2598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:9jJ4bKyXup_7umW	174	371	2642	157	184	169	159	405	0	314	231	253	0	1524	0	368	306	250	146
ENSB:EoWSEPovbolAypb	22.3	14.1	5184	343	30.3	40.8	6.8	181	0	4.99	18.4	259	311	48.4	136	361	0	372	37.1
ENSB:YmwKrZ9IOStWhPh	1.44	16.6	1125	179	29.3	113	22.2	66.3	4.8	9.94	18.1	193	62.3	37.0	0	201	60.7	1445	9.1
ENSB:7ae9j7qN_QS6N9z	0	0	5.85	0.201	0	0	0	0	0	0	0	5.32	0	0	0	0.534	0	0	0
ENSB:6wqjqXaYMDJru36	0	0	0	0	0	0	108	11.0	0	0	0	0	0	0	0	1.99	0	0	0
ENSB:0xVp1kSDKzEaLiV	0	0	0.509	0.106	0	0	5.02	13.5	0	0	0	0	0	0	0	0.248	0	0	0
ENSB:JlpijLkJ9Xwe34G	0	0	0	0	0	0	70.3	0	0	0	0	3.81	0	0	0	1.37	0	0	0
ENSB:RPgYY-5sraezlki	3988	1664	5100	35.8	1556	3082	5323	6790	3490	3688	1697	4196	7191	8462	0	3154	6596	531	4008
ENSB:7qcl60G01hW1i4d	43.0	0	56.7	1.24	0	0	64.5	114	0	84.0	13.6	57.8	0	50.5	0	28.0	0	21.7	39.3
ENSB:c8BigRK2eiaW9Ua	124	234	81.3	7.76	359	570	351	281	40.0	118	559	206	0	134	0	207	0	8.55	161
ENSB:SfV12bNJB3OZlSK	5720	1863	3183	83.8	2296	6189	4519	5629	2051	2552	2042	3803	11942	7158	0	3703	15318	1611	3753
ENSB:OH6S26CGGL1-_K_	259	416	185	12.2	251	214	371	355	168	420	397	329	0	177	0	249	34.8	102	262
ENSB:rki6Os4OASAJ1xH	2.06	0	12.1	1.51	0	0	0	0	0	38.4	0	1.4	0	0	0	6.4	0	0	18.1
ENSB:hh1I7j0gBdZ20hY	2018	1530	1933	181	1084	961	1151	1078	1094	2845	1402	1473	1440	2010	0	1586	1154	827	2531
ENSB:GujLJ7095p1hv3J	13.2	0	43.7	1.14	0	34.2	11.0	75.6	0	0	0	50.0	0	2.61	177	15.2	0	0	0
ENSB:8PjaecwTOJSVcy7	7.17	0	0.446	0.045	0	0	0	0.531	0	0	0	8.26	0	0	125	7.21	0	0	2.12
ENSB:3xOtDs-YGZECR71	330	1005	514	2.07	104	0	0	795	0	1652	314	212	0	14.3	0	481	0	0	1153
ENSB:wGjOvOQXhHEocp1	61.8	0	8.51	0.293	0	0	0	123	42.4	0	0	26.0	0	39.8	0	9.41	0	0	0
ENSB:fFENCok-Em8dsxr	5.68	0	1.49	0.251	0	0	0	10.3	0	48.9	0	17.7	0	7.53	0	8.25	0	0	21.7
ENSB:zgNaVwDmnRZpHxg	105	0	167	2.86	0	0	209	270	117	257	11.4	243	0	144	155	93.1	0	0	162
ENSB:22_IYOauKfUB1pl	0	0	0.476	0.106	0	0	0	0	0	0	0	0.245	0	3.7	0	0.295	0	0	0.911
b2623	0	0	0	0	0	0	38.5	4.37	0	22.9	5.25	1.9	0	0	0	4.98	0	0	10.8
b2624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:2-T1iQ-n0EJgWzc	0	0	0	0	0	0	0	0.61	27.2	1.19	4.11	0	0	0	0	1.72	0	0	0.547
b2626	0	0	0	0	0	0	67.3	0	0	0	0	0	0	0	0	1.17	0	0	0
b2627	0	4.87	0	0	0	0	0	0	0	0	0	0	0	0	6.52	0.564	0	0	0
b2628	0	0	0	0	0	0	65.4	6.27	0	0	0.832	0	0	0	31.7	2.86	0	0	0
b2629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b2630	0	0	0	0	0	0	0	0	0	0	0	1.46	0	10.3	0	12.9	0	0	72.5
b2631	0	0	0	0	0	0	0	20.9	0	0	0	0	0	0	0	0.201	0	0	0
ENSB:sD9PalmDVOPteU3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:zhJTYSOOCUrizUC	0	23.4	0	0	0	0	11.5	0	0	4.06	0	0	0	0	0	2.32	0	0	3.77
b2634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b2635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b2636	0	0	0.043	0.223	0	0	0	2.16	0	0	10.0	0	0	0	0	1.77	0	0	0
b2637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
